,user_id,item_id,score,rank
4782,479,7,3.5116603,3
4783,479,515,2.861313,4
4784,479,194,2.8193324,5
4785,479,69,2.76761,6
4786,479,191,2.755638,7
4787,479,435,2.74636,8
4788,479,64,2.6454086,9
4789,479,186,2.5579436,10
4790,480,181,1.892213,1
4791,480,135,1.5774815,2
4792,480,168,1.4764189,3
4793,480,357,1.4757274,4
4794,480,474,1.4446576,5
4795,480,195,1.4294221,6
4796,480,176,1.380208,7
4797,480,180,1.3348949,8
4798,480,194,1.298974,9
4799,480,173,1.2940916,10
4800,481,174,1.9840817,1
4801,481,172,1.6520516,2
4802,481,168,1.6126894,3
4803,481,1,1.4640315,4
4804,481,194,1.3557659,5
4805,481,496,1.2569431,6
4806,481,216,1.2567725,7
4807,481,275,1.2555335,8
4808,481,483,1.2404295,9
4809,481,83,1.2188805,10
4810,482,300,1.1715351,1
4811,482,302,0.9101982,2
4812,482,328,0.8666652,3
4813,482,269,0.85320807,4
4814,482,272,0.85208786,5
4815,482,333,0.84379625,6
4816,482,50,0.8232559,7
4817,482,748,0.74261904,8
4818,482,288,0.73221177,9
4819,482,268,0.71104395,10
4820,483,7,1.6175787,1
4821,483,174,1.5070065,2
4822,483,89,1.4178159,3
4823,483,172,1.3775327,4
4824,483,275,1.2181019,5
4825,483,117,1.2002909,6
4826,483,176,1.1949846,7
4827,483,405,1.1859992,8
4828,483,210,1.1799827,9
4829,483,168,1.1133122,10
4830,484,228,3.8493216,1
4831,484,265,3.3496706,2
4832,484,403,2.9379413,3
4833,484,118,2.8499744,4
4834,484,64,2.8433154,5
4835,484,196,2.5910616,6
4836,484,127,2.5851498,7
4837,484,62,2.4225223,8
4838,484,83,2.363175,9
4839,484,215,2.3083794,10
4840,485,258,1.0120727,1
4841,485,300,0.9824594,2
4842,485,272,0.97683126,3
4843,485,286,0.92109746,4
4844,485,269,0.88922876,5
4845,485,328,0.86810327,6
4846,485,333,0.83786184,7
4847,485,268,0.7820558,8
4848,485,315,0.7546381,9
4849,485,340,0.7376542,10
4850,486,257,3.9098597,1
4851,486,313,3.0930402,2
4852,486,118,2.8493528,3
4853,486,283,2.6862223,4
4854,486,274,2.4221518,5
4855,486,323,2.2539673,6
4856,486,116,2.1775658,7
4857,486,126,2.1596591,8
4858,486,291,1.9995644,9
4859,486,272,1.926299,10
4860,487,117,3.838874,1
4861,487,168,3.2891953,2
4862,487,233,3.0457606,3
4863,487,186,2.9759626,4
4864,487,655,2.9745896,5
4865,487,127,2.9697301,6
4866,487,121,2.8705964,7
4867,487,228,2.8633723,8
4868,487,182,2.8555667,9
4869,487,739,2.7515213,10
4870,488,423,3.3243253,1
4871,488,204,3.267313,2
4872,488,195,3.1595924,3
4873,488,194,2.9114552,4
4874,488,313,2.735367,5
4875,488,435,2.6948636,6
4876,488,228,2.4492974,7
4877,488,427,2.3717186,8
4878,488,180,2.323419,9
4879,488,121,2.2356145,10
4880,489,302,5.148139,1
4881,489,272,4.947646,2
4882,489,690,3.353788,3
4883,489,331,2.714412,4
4884,489,305,2.1811755,5
4885,489,343,2.0401454,6
4886,489,344,1.8552674,7
4887,489,682,1.8242968,8
4888,489,354,1.8106458,9
4889,489,306,1.632652,10
4890,490,121,1.3685063,1
4891,490,276,1.3439987,2
4892,490,405,1.2352619,3
4893,490,258,1.2067528,4
4894,490,237,1.1773721,5
4895,490,273,1.1582936,6
4896,490,25,1.1473793,7
4897,490,298,1.134827,8
4898,490,508,1.1265441,9
4899,490,288,1.1192533,10
4900,491,100,0.93867683,1
4901,491,124,0.8751438,2
4902,491,137,0.804193,3
4903,491,302,0.7711289,4
4904,491,276,0.6358617,5
4905,491,13,0.622154,6
4906,491,56,0.6213945,7
4907,491,269,0.6154319,8
4908,491,514,0.60901725,9
4909,491,129,0.5936294,10
4910,492,197,1.4291397,1
4911,492,480,1.3054718,2
4912,492,603,1.2711291,3
4913,492,23,1.2681612,4
4914,492,187,1.2447201,5
4915,492,194,1.2415051,6
4916,492,357,1.2347822,7
4917,492,180,1.1991782,8
4918,492,64,1.1876074,9
4919,492,435,1.1603916,10
4920,493,100,4.0460477,1
4921,493,96,3.2226756,2
4922,493,210,2.8652844,3
4923,493,144,2.8472037,4
4924,493,228,2.560117,5
4925,493,294,2.3842893,6
4926,493,64,2.3534355,7
4927,493,135,2.30785,8
4928,493,11,2.2014332,9
4929,493,156,2.1028132,10
4930,494,100,1.7835627,1
4931,494,174,1.775681,2
4932,494,258,1.6857636,3
4933,494,318,1.4277226,4
4934,494,117,1.2772622,5
4935,494,69,1.27322,6
4936,494,483,1.2615659,7
4937,494,172,1.2613151,8
4938,494,15,1.2366328,9
4939,494,7,1.2079543,10
4940,495,230,3.931478,1
4941,495,200,3.816256,2
4942,495,588,3.432373,3
4943,495,164,3.4257624,4
4944,495,443,3.3912053,5
4945,495,28,3.3903358,6
4946,495,99,3.210514,7
4947,495,22,3.1089163,8
4948,495,97,3.087386,9
4949,495,7,3.025442,10
4950,496,1,2.135304,1
4951,496,176,2.117722,2
4952,496,69,1.9821776,3
4953,496,357,1.9707397,4
4954,496,423,1.9619142,5
4955,496,210,1.9403605,6
4956,496,200,1.7836121,7
4957,496,234,1.7761413,8
4958,496,258,1.7699708,9
4959,496,95,1.7637235,10
4960,497,117,3.3334475,1
4961,497,154,2.9113386,2
4962,497,732,2.8321848,3
4963,497,209,2.7827785,4
4964,497,235,2.6150439,5
4965,497,546,2.5449543,6
4966,497,88,2.4751422,7
4967,497,742,2.2527766,8
4968,497,576,2.2500954,9
4969,497,380,2.2033577,10
4970,498,357,2.8209813,1
4971,498,12,2.4506564,2
4972,498,209,2.4105778,3
4973,498,654,2.3835986,4
4974,498,200,2.0824199,5
4975,498,195,2.062209,6
4976,498,276,1.9795498,7
4977,498,427,1.8683017,8
4978,498,211,1.774443,9
4979,498,508,1.7687554,10
4980,499,172,2.352402,1
4981,499,286,2.3218985,2
4982,499,302,2.30119,3
4983,499,197,2.256454,4
4984,499,603,2.1154308,5
4985,499,480,2.1086812,6
4986,499,269,2.100691,7
4987,499,204,2.0543141,8
4988,499,435,2.0466785,9
4989,499,64,2.0159588,10
4990,500,237,3.6547348,1
4991,500,222,2.8879776,2
4992,500,14,2.8698893,3
4993,500,124,2.6388912,4
4994,500,137,2.6109765,5
4995,500,288,2.4151464,6
4996,500,173,2.2561114,7
4997,500,508,2.2389164,8
4998,500,191,2.2388132,9
4999,500,127,2.191043,10
5000,501,117,2.7978735,1
5001,501,1,2.456249,2
5002,501,237,2.338597,3
5003,501,742,2.2858505,4
5004,501,475,2.2460933,5
5005,501,282,2.0696812,6
5006,501,50,2.0125637,7
5007,501,508,1.8521559,8
5008,501,293,1.7970829,9
5009,501,9,1.7554029,10
5010,502,258,1.8474115,1
5011,502,300,1.6839378,2
5012,502,272,1.3647674,3
5013,502,302,1.3624291,4
5014,502,286,1.3060638,5
5015,502,326,1.1411352,6
5016,502,268,1.084641,7
5017,502,748,1.0801947,8
5018,502,269,1.0778296,9
5019,502,340,1.0661148,10
5020,503,191,3.4947894,1
5021,503,9,2.9749503,2
5022,503,170,2.965712,3
5023,503,483,2.8566308,4
5024,503,89,2.841722,5
5025,503,511,2.753783,6
5026,503,462,2.7290611,7
5027,503,515,2.6948137,8
5028,503,135,2.683041,9
5029,503,258,2.5373623,10
5030,504,15,3.2790256,1
5031,504,215,3.2532468,2
5032,504,1,3.2220604,3
5033,504,402,3.1557708,4
5034,504,588,3.0785818,5
5035,504,118,2.9898095,6
5036,504,164,2.8041008,7
5037,504,432,2.7814083,8
5038,504,496,2.758573,9
5039,504,582,2.5727925,10
5040,505,222,2.4353905,1
5041,505,28,2.4194925,2
5042,505,318,2.38606,3
5043,505,195,2.0041924,4
5044,505,196,1.9610734,5
5045,505,143,1.9450997,6
5046,505,215,1.9382854,7
5047,505,118,1.8736306,8
5048,505,15,1.8665224,9
5049,505,216,1.8195109,10
5050,506,22,4.1275463,1
5051,506,265,3.5002654,2
5052,506,230,3.4294617,3
5053,506,511,3.327452,4
5054,506,64,3.2385905,5
5055,506,144,3.133868,6
5056,506,4,3.0314636,7
5057,506,483,2.8986619,8
5058,506,651,2.880088,9
5059,506,431,2.8492055,10
5060,507,300,3.7599804,1
5061,507,328,2.7911525,2
5062,507,286,2.6387992,3
5063,507,302,2.3181512,4
5064,507,272,2.220023,5
5065,507,271,2.0565443,6
5066,507,326,2.0041234,7
5067,507,1,1.8696456,8
5068,507,322,1.7802415,9
5069,507,268,1.7451706,10
5070,508,56,2.787422,1
5071,508,135,2.7725987,2
5072,508,89,2.4817944,3
5073,508,28,2.3340213,4
5074,508,483,2.133216,5
5075,508,496,2.0256836,6
5076,508,7,2.0244281,7
5077,508,22,2.009769,8
5078,508,64,1.9723481,9
5079,508,432,1.9330579,10
5080,509,258,1.3664228,1
5081,509,313,1.2729167,2
5082,509,286,0.8770859,3
5083,509,333,0.8599867,4
5084,509,302,0.8134634,5
5085,509,269,0.77262855,6
5086,509,272,0.7698151,7
5087,509,748,0.7540804,8
5088,509,307,0.68886065,9
5089,509,323,0.6437849,10
5090,510,313,1.205513,1
5091,510,258,1.115287,2
5092,510,300,1.08304,3
5093,510,328,0.8892754,4
5094,510,333,0.8127013,5
5095,510,272,0.7833839,6
5096,510,288,0.75975347,7
5097,510,302,0.7582007,8
5098,510,307,0.7223536,9
5099,510,269,0.6384124,10
5100,511,258,1.1762255,1
5101,511,300,1.1100751,2
5102,511,302,1.0334758,3
5103,511,272,0.99038184,4
5104,511,328,0.986496,5
5105,511,288,0.9316709,6
5106,511,286,0.8992855,7
5107,511,307,0.84635943,8
5108,511,268,0.81804067,9
5109,511,269,0.81548584,10
5110,512,98,0.7700455,1
5111,512,174,0.6273073,2
5112,512,69,0.6087464,3
5113,512,64,0.6075868,4
5114,512,50,0.56750137,5
5115,512,56,0.5594826,6
5116,512,357,0.54493505,7
5117,512,22,0.50882864,8
5118,512,423,0.50702363,9
5119,512,172,0.49946457,10
5120,513,50,1.3076569,1
5121,513,1,1.2813226,2
5122,513,257,1.0251312,3
5123,513,7,1.0250814,4
5124,513,742,0.924252,5
5125,513,237,0.850539,6
5126,513,100,0.8366486,7
5127,513,597,0.815455,8
5128,513,151,0.7815276,9
5129,513,125,0.7601605,10
5130,514,56,4.6097503,1
5131,514,83,3.953936,2
5132,514,1,3.8708768,3
5133,514,238,3.6034548,4
5134,514,8,3.3441296,5
5135,514,82,3.3287046,6
5136,514,269,3.1547103,7
5137,514,143,2.8328385,8
5138,514,286,2.7039092,9
5139,514,588,2.7030566,10
5140,515,258,1.7478207,1
5141,515,272,1.6165687,2
5142,515,302,1.6063131,3
5143,515,328,1.5362563,4
5144,515,333,1.4144235,5
5145,515,307,1.2672024,6
5146,515,268,1.1364822,7
5147,515,751,1.1019843,8
5148,515,301,1.0712897,9
5149,515,750,1.0588801,10
5150,516,258,0.6517903,1
5151,516,1,0.6342202,2
5152,516,222,0.60835993,3
5153,516,174,0.59807944,4
5154,516,257,0.5183838,5
5155,516,172,0.49983883,6
5156,516,100,0.49203414,7
5157,516,7,0.4866679,8
5158,516,173,0.4838845,9
5159,516,168,0.44646665,10
5160,517,258,1.19382,1
5161,517,121,1.1929084,2
5162,517,50,1.1216313,3
5163,517,1,1.0482793,4
5164,517,257,0.97202647,5
5165,517,222,0.9623568,6
5166,517,313,0.9269684,7
5167,517,286,0.9087807,8
5168,517,118,0.85630465,9
5169,517,471,0.7728618,10
5170,518,100,3.2417858,1
5171,518,282,2.7410793,2
5172,518,7,2.6769664,3
5173,518,111,2.610121,4
5174,518,15,2.5962849,5
5175,518,257,2.2296124,6
5176,518,597,2.1058483,7
5177,518,274,2.0046813,8
5178,518,127,1.9382001,9
5179,518,685,1.8797177,10
5180,519,302,1.8858416,1
5181,519,272,1.7725854,2
5182,519,300,1.7201108,3
5183,519,258,1.691185,4
5184,519,269,1.5095488,5
5185,519,286,1.4420997,6
5186,519,307,1.3799543,7
5187,519,315,1.371714,8
5188,519,288,1.2442032,9
5189,519,326,1.2100646,10
5190,520,313,0.7319533,1
5191,520,286,0.6639861,2
5192,520,258,0.65797925,3
5193,520,272,0.53487355,4
5194,520,302,0.5249437,5
5195,520,328,0.4732769,6
5196,520,294,0.45141625,7
5197,520,275,0.43281436,8
5198,520,748,0.4285357,9
5199,520,301,0.42682227,10
5200,521,98,2.8760636,1
5201,521,82,2.6823144,2
5202,521,202,2.5737264,3
5203,521,24,2.3117821,4
5204,521,64,2.1897333,5
5205,521,161,2.097414,6
5206,521,55,2.067181,7
5207,521,209,2.063573,8
5208,521,4,2.0601,9
5209,521,175,1.9862849,10
5210,522,174,1.0803167,1
5211,522,50,1.0753288,2
5212,522,357,0.9938054,3
5213,522,483,0.9456736,4
5214,522,127,0.9423314,5
5215,522,98,0.92596984,6
5216,522,56,0.9202127,7
5217,522,172,0.86481655,8
5218,522,23,0.8427662,9
5219,522,603,0.8424038,10
5220,523,173,2.8590996,1
5221,523,275,2.8392837,2
5222,523,50,2.7170966,3
5223,523,283,2.3398416,4
5224,523,191,2.2187262,5
5225,523,137,2.0851297,6
5226,523,216,2.0526905,7
5227,523,172,2.0138505,8
5228,523,13,1.8740907,9
5229,523,174,1.8712946,10
5230,524,603,4.073538,1
5231,524,566,3.527207,2
5232,524,9,3.3740346,3
5233,524,183,3.2992234,4
5234,524,510,3.2933955,5
5235,524,357,3.1429212,6
5236,524,234,3.1060677,7
5237,524,427,3.0344496,8
5238,524,177,2.955887,9
5239,524,86,2.8835309,10
5240,525,117,2.335363,1
5241,525,50,2.2419858,2
5242,525,25,1.7579076,3
5243,525,118,1.7550972,4
5244,525,222,1.73651,5
5245,525,111,1.7038132,6
5246,525,294,1.6571668,7
5247,525,258,1.6422198,8
5248,525,276,1.6414188,9
5249,525,546,1.4233695,10
5250,526,286,2.9011774,1
5251,526,268,2.346623,2
5252,526,340,1.9321127,3
5253,526,326,1.7322387,4
5254,526,257,1.6498014,5
5255,526,327,1.6206954,6
5256,526,289,1.603777,7
5257,526,237,1.5995618,8
5258,526,117,1.5903902,9
5259,526,1,1.5116558,10
5260,527,98,4.1819253,1
5261,527,56,4.064644,2
5262,527,483,3.4406645,3
5263,527,89,2.8943527,4
5264,527,654,2.699345,5
5265,527,194,2.692043,6
5266,527,480,2.5572417,7
5267,527,132,2.4981873,8
5268,527,195,2.4437976,9
5269,527,173,2.4086535,10
5270,528,50,1.511369,1
5271,528,174,1.5000813,2
5272,528,172,1.3478231,3
5273,528,181,1.3324763,4
5274,528,22,1.0357354,5
5275,528,318,0.9640619,6
5276,528,28,0.9552415,7
5277,528,216,0.91951084,8
5278,528,313,0.91118914,9
5279,528,98,0.90828127,10
5280,529,313,3.0741906,1
5281,529,302,2.2531712,2
5282,529,272,2.1490192,3
5283,529,326,1.6777265,4
5284,529,315,1.6218355,5
5285,529,294,1.6124812,6
5286,529,748,1.4789377,7
5287,529,271,1.4418316,8
5288,529,750,1.4390888,9
5289,529,751,1.4312336,10
5290,530,318,1.4887589,1
5291,530,69,1.2329599,2
5292,530,1,1.2165431,3
5293,530,127,1.1102103,4
5294,530,258,1.1045505,5
5295,530,423,1.0578182,6
5296,530,22,1.0317229,7
5297,530,15,1.031524,8
5298,530,286,1.0066599,9
5299,530,97,0.97477466,10
5300,531,258,1.188503,1
5301,531,272,1.0312073,2
5302,531,286,1.0085188,3
5303,531,328,1.0057226,4
5304,531,302,0.99845254,5
5305,531,333,0.89585865,6
5306,531,269,0.88890165,7
5307,531,307,0.82490474,8
5308,531,315,0.78936046,9
5309,531,326,0.7749281,10
5310,532,294,4.102415,1
5311,532,328,3.9655292,2
5312,532,385,3.647813,3
5313,532,69,3.5879781,4
5314,532,258,3.5580034,5
5315,532,288,3.5496316,6
5316,532,748,3.3536391,7
5317,532,64,3.3098338,8
5318,532,423,3.3059766,9
5319,532,96,3.3026001,10
5320,533,79,4.440666,1
5321,533,173,3.1913273,2
5322,533,274,3.1133196,3
5323,533,199,2.7975576,4
5324,533,7,2.7859528,5
5325,533,651,2.598055,6
5326,533,515,2.5754793,7
5327,533,183,2.564511,8
5328,533,144,2.54258,9
5329,533,732,2.4985719,10
5330,534,100,3.1644807,1
5331,534,257,2.7199936,2
5332,534,111,2.5042934,3
5333,534,151,2.4706678,4
5334,534,471,2.2610416,5
5335,534,298,2.241105,6
5336,534,50,2.2336748,7
5337,534,127,2.1978815,8
5338,534,284,2.1342754,9
5339,534,222,2.1102214,10
5340,535,191,4.292186,1
5341,535,127,4.1475396,2
5342,535,216,3.59216,3
5343,535,23,3.5107405,4
5344,535,285,3.3017702,5
5345,535,124,3.2546313,6
5346,535,12,3.194292,7
5347,535,582,3.1708877,8
5348,535,474,3.1642702,9
5349,535,462,3.0644538,10
5350,536,50,4.620242,1
5351,536,173,4.270878,2
5352,536,89,3.7085567,3
5353,536,202,3.3359091,4
5354,536,69,2.914385,5
5355,536,216,2.9051318,6
5356,536,208,2.7912543,7
5357,536,161,2.778346,8
5358,536,186,2.700382,9
5359,536,196,2.6480103,10
5360,537,134,4.9144793,1
5361,537,9,4.380707,2
5362,537,153,3.196808,3
5363,537,223,3.1326106,4
5364,537,8,3.1115308,5
5365,537,531,3.0751915,6
5366,537,631,2.9050627,7
5367,537,505,2.8136315,8
5368,537,507,2.7462335,9
5369,537,520,2.7187166,10
5370,538,98,3.2802966,1
5371,538,56,2.9639642,2
5372,538,64,2.8736794,3
5373,538,69,2.5756543,4
5374,538,216,2.2565591,5
5375,538,357,2.0922883,6
5376,538,97,1.9733016,7
5377,538,1,1.9388254,8
5378,538,194,1.9168782,9
5379,538,196,1.8951877,10
5380,539,313,1.4951544,1
5381,539,318,1.3736948,2
5382,539,191,1.3655049,3
5383,539,302,1.239679,4
5384,539,197,1.2133129,5
5385,539,98,1.1955743,6
5386,539,100,1.1664584,7
5387,539,174,1.1250316,8
5388,539,272,1.1053405,9
5389,539,181,1.0964745,10
5390,540,237,2.5824172,1
5391,540,151,2.1794853,2
5392,540,127,2.1001596,3
5393,540,118,2.0767274,4
5394,540,294,2.0713866,5
5395,540,288,1.928433,6
5396,540,275,1.8644952,7
5397,540,282,1.8272493,8
5398,540,546,1.7384478,9
5399,540,298,1.7358524,10
5400,541,1,3.667756,1
5401,541,419,3.2412658,2
5402,541,143,3.0850537,3
5403,541,202,2.7785208,4
5404,541,132,2.6058571,5
5405,541,496,2.587039,6
5406,541,69,2.5330298,7
5407,541,208,2.2872021,8
5408,541,294,2.13273,9
5409,541,216,2.1152909,10
5410,542,56,3.2577395,1
5411,542,174,3.1917856,2
5412,542,69,2.9083529,3
5413,542,216,2.7217178,4
5414,542,28,2.7040808,5
5415,542,98,2.63583,6
5416,542,143,2.24529,7
5417,542,367,2.2089248,8
5418,542,153,2.1963794,9
5419,542,496,2.1938314,10
5420,543,182,3.1638908,1
5421,543,172,3.027299,2
5422,543,127,3.0006127,3
5423,543,176,2.7733908,4
5424,543,173,2.6612182,5
5425,543,100,2.5927932,6
5426,543,203,2.5537214,7
5427,543,511,2.5164468,8
5428,543,435,2.488996,9
5429,543,241,2.4715166,10
5430,544,313,1.8557879,1
5431,544,272,1.3429784,2
5432,544,328,1.295612,3
5433,544,269,1.2435406,4
5434,544,333,1.1997976,5
5435,544,307,1.0874469,6
5436,544,315,1.0211787,7
5437,544,288,0.9648424,8
5438,544,340,0.95921534,9
5439,544,268,0.95229936,10
5440,545,89,3.6460698,1
5441,545,22,3.4446332,2
5442,545,229,3.1134496,3
5443,545,226,2.9854498,4
5444,545,186,2.6183872,5
5445,545,2,2.300177,6
5446,545,118,2.2803767,7
5447,545,432,2.261087,8
5448,545,153,2.135303,9
5449,545,56,2.0999799,10
5450,546,222,1.9339426,1
5451,546,183,1.6962783,2
5452,546,176,1.6524941,3
5453,546,323,1.5714989,4
5454,546,151,1.5010717,5
5455,546,1,1.4617637,6
5456,546,333,1.4467155,7
5457,546,678,1.3718306,8
5458,546,328,1.3311449,9
5459,546,443,1.2245041,10
5460,547,313,1.5152907,1
5461,547,300,1.2198753,2
5462,547,302,1.2145553,3
5463,547,272,1.1644049,4
5464,547,286,1.08469,5
5465,547,315,0.9062144,6
5466,547,307,0.8807482,7
5467,547,268,0.8421901,8
5468,547,340,0.8137083,9
5469,547,326,0.79145837,10
5470,548,147,2.570598,1
5471,548,125,2.5427544,2
5472,548,685,2.4997432,3
5473,548,508,2.3581407,4
5474,548,96,2.3129652,5
5475,548,268,2.1303327,6
5476,548,89,2.1265159,7
5477,548,11,2.0939693,8
5478,548,195,2.0795934,9
5479,548,879,2.0636604,10
5480,549,1,1.1444525,1
5481,549,181,1.1094698,2
5482,549,121,1.0814589,3
5483,549,222,1.0694486,4
5484,549,7,1.0221556,5
5485,549,117,0.9203391,6
5486,549,257,0.896471,7
5487,549,118,0.76053166,8
5488,549,294,0.7554634,9
5489,549,300,0.71692955,10
5490,550,50,2.0350828,1
5491,550,121,1.4105726,2
5492,550,286,1.3761894,3
5493,550,117,1.278799,4
5494,550,748,1.265061,5
5495,550,328,1.1787846,6
5496,550,288,1.1770928,7
5497,550,333,1.0672446,8
5498,550,7,0.9928079,9
5499,550,151,0.98462546,10
5500,551,22,5.9097013,1
5501,551,31,4.3675923,2
5502,551,53,3.3970954,3
5503,551,223,3.3504207,4
5504,551,239,3.0603004,5
5505,551,549,2.9383173,6
5506,551,23,2.9200525,7
5507,551,367,2.793594,8
5508,551,443,2.7894447,9
5509,551,576,2.7423902,10
5510,552,118,2.6583905,1
5511,552,742,2.6383314,2
5512,552,276,2.1451936,3
5513,552,471,2.126521,4
5514,552,546,2.0667787,5
5515,552,275,1.9461565,6
5516,552,597,1.8574554,7
5517,552,9,1.8388288,8
5518,552,298,1.739507,9
5519,552,255,1.5464227,10
5520,553,654,2.995248,1
5521,553,127,2.9381986,2
5522,553,194,2.9215727,3
5523,553,199,2.855792,4
5524,553,496,2.7992945,5
5525,553,705,2.6668065,6
5526,553,357,2.6667433,7
5527,553,211,2.4704509,8
5528,553,185,2.4226012,9
5529,553,430,2.2788098,10
5530,554,64,2.9352832,1
5531,554,97,2.5835826,2
5532,554,127,2.53308,3
5533,554,210,2.4221299,4
5534,554,9,2.3871198,5
5535,554,742,2.3021622,6
5536,554,471,2.2793133,7
5537,554,196,2.270288,8
5538,554,258,2.219287,9
5539,554,25,2.1458468,10
5540,555,1,2.1496394,1
5541,555,257,1.9046712,2
5542,555,117,1.8107615,3
5543,555,222,1.6442454,4
5544,555,127,1.5978317,5
5545,555,237,1.5030504,6
5546,555,151,1.4993974,7
5547,555,276,1.3207372,8
5548,555,475,1.2523842,9
5549,555,275,1.2307976,10
5550,556,357,1.4502279,1
5551,556,483,1.3253648,2
5552,556,603,1.2866383,3
5553,556,23,1.241109,4
5554,556,197,1.2403753,5
5555,556,480,1.2198331,6
5556,556,313,1.1749082,7
5557,556,134,1.173628,8
5558,556,50,1.1105413,9
5559,556,300,1.1020256,10
5560,557,302,1.8437823,1
5561,557,313,1.7911779,2
5562,557,258,1.7544047,3
5563,557,269,1.5013175,4
5564,557,286,1.467327,5
5565,557,272,1.4126012,6
5566,557,333,1.3396058,7
5567,557,328,1.2844663,8
5568,557,288,1.1442299,9
5569,557,340,1.1373374,10
5570,558,275,0.5843307,1
5571,558,137,0.57607067,2
5572,558,285,0.5501689,3
5573,558,13,0.4975294,4
5574,558,100,0.4853236,5
5575,558,283,0.45138422,6
5576,558,276,0.4038813,7
5577,558,83,0.38659102,8
5578,558,9,0.38384572,9
5579,558,170,0.3798749,10
5580,559,127,1.9829702,1
5581,559,96,1.9559342,2
5582,559,79,1.9548013,3
5583,559,64,1.865586,4
5584,559,210,1.7370603,5
5585,559,684,1.7039738,6
5586,559,172,1.475526,7
5587,559,480,1.4222617,8
5588,559,568,1.4157833,9
5589,559,161,1.3794088,10
5590,560,1,2.6255615,1
5591,560,117,2.0585122,2
5592,560,475,2.0576136,3
5593,560,258,1.8592879,4
5594,560,276,1.8460952,5
5595,560,237,1.7154987,6
5596,560,56,1.6290827,7
5597,560,124,1.5834944,8
5598,560,25,1.577734,9
5599,560,273,1.5670239,10
5600,561,127,3.627756,1
5601,561,134,3.6192877,2
5602,561,654,3.3585427,3
5603,561,211,3.23576,4
5604,561,582,3.1429927,5
5605,561,187,3.0823522,6
5606,561,208,2.9778426,7
5607,561,192,2.71465,8
5608,561,190,2.7075639,9
5609,561,527,2.6813135,10
5610,562,172,2.0022752,1
5611,562,69,1.8541443,2
5612,562,423,1.814024,3
5613,562,183,1.7315978,4
5614,562,176,1.6226298,5
5615,562,210,1.6166599,6
5616,562,496,1.615881,7
5617,562,22,1.5658425,8
5618,562,28,1.5567955,9
5619,562,168,1.5377185,10
5620,563,181,0.96288353,1
5621,563,1,0.82938385,2
5622,563,174,0.7368491,3
5623,563,173,0.64973813,4
5624,563,204,0.64134383,5
5625,563,117,0.64017844,6
5626,563,300,0.61322993,7
5627,563,121,0.6022267,8
5628,563,222,0.57051253,9
5629,563,202,0.5583463,10
5630,564,300,1.230565,1
5631,564,313,1.0084113,2
5632,564,294,0.9667058,3
5633,564,748,0.93217397,4
5634,564,50,0.91124874,5
5635,564,328,0.86060876,6
5636,564,181,0.8545466,7
5637,564,286,0.8264529,8
5638,564,405,0.77088773,9
5639,564,323,0.7602054,10
5640,565,275,1.3612604,1
5641,565,14,1.3157498,2
5642,565,137,1.2389351,3
5643,565,83,1.2207379,4
5644,565,116,1.1658554,5
5645,565,285,1.0825076,6
5646,565,582,1.0293636,7
5647,565,13,0.9362716,8
5648,565,382,0.9277999,9
5649,565,283,0.9034264,10
5650,566,174,3.2420776,1
5651,566,216,2.7463746,2
5652,566,79,2.6780186,3
5653,566,357,2.3503911,4
5654,566,28,2.233347,5
5655,566,195,2.2289102,6
5656,566,194,2.1968267,7
5657,566,196,2.1894944,8
5658,566,238,2.1245854,9
5659,566,197,2.1120257,10
5660,567,483,4.3496633,1
5661,567,480,4.0607376,2
5662,567,180,3.4850256,3
5663,567,435,3.3839707,4
5664,567,211,3.0412486,5
5665,567,519,2.8253565,6
5666,567,663,2.7993538,7
5667,567,515,2.7833307,8
5668,567,661,2.6610918,9
5669,567,208,2.6551602,10
5670,568,654,2.0312288,1
5671,568,480,1.9805013,2
5672,568,514,1.9781642,3
5673,568,23,1.9115716,4
5674,568,197,1.8693118,5
5675,568,484,1.8514549,6
5676,568,657,1.7478209,7
5677,568,498,1.721876,8
5678,568,474,1.7191767,9
5679,568,357,1.6270527,10
5680,569,117,3.1674175,1
5681,569,237,3.018095,2
5682,569,181,2.4682217,3
5683,569,742,2.3985457,4
5684,569,275,2.3479168,5
5685,569,282,2.062949,6
5686,569,127,1.9677529,7
5687,569,475,1.6807678,8
5688,569,597,1.6579676,9
5689,569,591,1.6364384,10
5690,570,313,0.96464646,1
5691,570,272,0.7876937,2
5692,570,258,0.75291294,3
5693,570,269,0.7359996,4
5694,570,286,0.7292963,5
5695,570,300,0.71665263,6
5696,570,268,0.6803522,7
5697,570,333,0.6527337,8
5698,570,328,0.6510675,9
5699,570,315,0.6097196,10
5700,571,127,0.415998,1
5701,571,318,0.36873272,2
5702,571,197,0.34931847,3
5703,571,483,0.34301314,4
5704,571,187,0.33822083,5
5705,571,480,0.33395723,6
5706,571,56,0.33302727,7
5707,571,50,0.31683373,8
5708,571,134,0.3154068,9
5709,571,427,0.31525847,10
5710,572,275,0.3753683,1
5711,572,286,0.3636793,2
5712,572,100,0.34586516,3
5713,572,237,0.3387111,4
5714,572,258,0.31787777,5
5715,572,14,0.3036377,6
5716,572,117,0.29776463,7
5717,572,276,0.28558856,8
5718,572,285,0.28496924,9
5719,572,111,0.28343028,10
5720,573,357,1.6414181,1
5721,573,483,1.6146821,2
5722,573,64,1.5506997,3
5723,573,318,1.5065132,4
